"idcompany","country","channel","profile","idcompany-2","registrationdate","planname","paymentfrequency","lastpaidplan","firstpaymentdate","retirementdate","avgmoninvoices","avgmonbilling","users","downloadreports","helprequests"
8025,"COL","Alternativo","Empresario",8025,"2021-09-04","pyme","6",NULL,"2021-09-30",NULL,360,2536,"2","1","4"
8026,"COL","Referido","Empresario",8026,"2022-04-07","pyme","6",NULL,"2022-06-20",NULL,221,6668,"5","6","10"
8027,"COL","Alternativo","Empresario",8027,"2021-07-24","pyme","12",NULL,"2021-11-24",NULL,365,1240,"1","0","2"
8028,"COL","Referido","Independiente",8028,"2021-03-09","pro","12",NULL,"2021-08-06",NULL,361,1427,"6","5","0"
8029,"COL","Referido","Empresario",8029,"2020-12-31","consulta","12","pro","2021-02-16","2022-03-02",330,5128,"5","4","5"
8030,"COL","Alternativo","Independiente",8030,"2019-12-29","plus","12",NULL,"2020-01-21",NULL,27,6410,"3","5","10"
8031,"COL","Referido","Contador",8031,"2019-02-02","pyme","6",NULL,"2019-02-03",NULL,60,3190,"1","9","4"
8032,"COL","Alternativo","Independiente",8032,"2020-10-12","consulta","6","plus","2020-11-21","2021-10-04",618,6379,"4","10","9"
8033,"COL","Alternativo","Empresario",8033,"2022-03-24","pyme","12",NULL,"2022-05-29",NULL,396,3303,"7","4","0"
8034,"COL","Alternativo","Contador",8034,"2019-09-22","consulta","6","pro","2019-09-23","2020-09-05",470,7849,"6","1","1"
8035,"COL","Alternativo","Independiente",8035,"2019-04-23","pyme","6",NULL,"2019-06-24",NULL,432,2339,"2","9","0"
8036,"COL","Alternativo","Contador",8036,"2021-05-15","pyme","12",NULL,"2021-05-26",NULL,38,2111,"9","4","4"
8037,"COL","Alternativo","Empresario",8037,"2019-07-24","pyme","12",NULL,"2019-10-06",NULL,2,4432,"2","0","4"
8038,"COL","Referido","Empresario",8038,"2019-12-21","pyme","12",NULL,"2019-12-23",NULL,41,9277,"4","10","5"
8039,"COL","Referido","Empresario",8039,"2021-08-31","pyme","6",NULL,"2021-09-01",NULL,490,9699,"10","7","2"
8040,"COL","Referido","Empresario",8040,"2021-04-12","plus","12",NULL,"2021-04-13",NULL,125,8447,"7","5","3"
8041,"COL","Referido","Independiente",8041,"2021-01-13","consulta","6","pro","2021-01-14","2021-08-21",220,4225,"2","2","4"
8042,"COL","Alternativo","Empresario",8042,"2022-01-29","pyme","6",NULL,"2022-01-30",NULL,8,1876,"5","9","2"
8043,"COL","Referido","Empresario",8043,"2019-08-31","pyme","6",NULL,"2019-11-12",NULL,25,4605,"4","4","1"
8044,"COL","Alternativo","Independiente",8044,"2019-12-19","plus","12",NULL,"2019-12-20",NULL,812,9876,"1","6","9"
8045,"COL","Referido","Empresario",8045,"2019-01-30","pyme","6",NULL,"2019-02-25",NULL,1471,4306,"3","3","0"
8046,"COL","Alternativo","Empresario",8046,"2019-04-18","pro","6",NULL,"2019-04-19",NULL,1039,3059,"4","5","8"
8047,"COL","Referido","Empresario",8047,"2021-03-22","pyme","6",NULL,"2021-05-19",NULL,27,8210,"9","6","2"
8048,"COL","Alternativo","Empresario",8048,"2021-11-23","plus","12",NULL,"2021-12-03",NULL,124,8810,"2","7","10"
8049,"COL","Alternativo","Contador",8049,"2019-09-16","pyme","6",NULL,"2019-12-17",NULL,23,5484,"4","4","8"
8050,"COL","Alternativo","Independiente",8050,"2022-02-23","pyme","12",NULL,"2022-04-27",NULL,263,7435,"10","4","5"
8051,"COL","Referido","Independiente",8051,"2021-02-25","consulta","6","pyme","2021-05-16","2022-11-13",18,1854,"1","5","10"
8052,"COL","Alternativo","Contador",8052,"2019-07-24","pyme","12",NULL,"2019-07-25",NULL,199,1531,"1","3","9"
8053,"COL","Alternativo","Empresario",8053,"2020-11-11","pyme","6",NULL,"2021-01-08",NULL,8,8520,"4","7","6"
8054,"COL","Referido","Independiente",8054,"2020-10-26","pyme","12",NULL,"2021-02-23",NULL,961,7929,"3","1","3"
8055,"COL","Alternativo","Empresario",8055,"2021-05-03","pyme","6",NULL,"2021-05-04",NULL,50,6636,"9","6","0"
8056,"COL","Referido","Empresario",8056,"2020-06-15","pyme","12",NULL,"2020-06-16",NULL,2107,3360,"1","3","0"
8057,"COL","Alternativo","Empresario",8057,"2019-09-28","pro","6",NULL,"2020-01-01",NULL,209,3576,"8","2","0"
8058,"COL","Alternativo","Empresario",8058,"2021-02-18","consulta","12","plus","2021-02-19","2022-09-08",1422,1243,"10","7","0"
8059,"COL","Referido","Empresario",8059,"2020-04-03","pyme","6",NULL,"2020-04-09",NULL,15,2051,"4","4","6"
8060,"COL","Referido","Empresario",8060,"2020-08-22","pyme","12",NULL,"2020-10-10",NULL,424,8950,"5","6","7"
8061,"COL","Referido","Empresario",8061,"2019-02-13","consulta","12",NULL,NULL,NULL,29,4365,"7","3","6"
8062,"COL","Alternativo","Empresario",8062,"2020-08-11","pyme","6",NULL,"2020-10-30",NULL,1268,2133,"3","2","3"
8063,"COL","Referido","Empresario",8063,"2022-04-02","plus","6",NULL,"2022-04-06",NULL,177,3134,"2","10","3"
8064,"COL","Referido","Independiente",8064,"2019-03-02","pro","12",NULL,"2019-03-04",NULL,31,2603,"3","7","6"
8065,"COL","Alternativo","Empresario",8065,"2019-07-31","pro","12",NULL,"2019-08-09",NULL,1,6196,"9","10","6"
8066,"COL","Referido","Empresario",8066,"2019-07-04","pro","6",NULL,"2019-07-05",NULL,7,3608,"3","6","1"
8067,"COL","Referido","Empresario",8067,"2019-12-16","pyme","6",NULL,"2020-04-26",NULL,6,5446,"2","0","1"
8068,"COL","Referido","Empresario",8068,"2019-06-26","pro","12",NULL,"2019-08-28",NULL,2653,2597,"2","5","1"
8069,"COL","Referido","Empresario",8069,"2019-10-26","consulta","6","pro","2019-12-06","2020-11-23",370,3506,"6","0","3"
8070,"COL","Alternativo","Independiente",8070,"2020-04-27","pro","12",NULL,"2020-07-05",NULL,44,6309,"7","4","0"
8071,"COL","Referido","Contador",8071,"2019-10-14","pyme","12",NULL,"2019-11-09",NULL,130,2062,"2","2","3"
8072,"COL","Alternativo","Empresario",8072,"2019-06-20","pyme","6",NULL,"2019-09-29",NULL,677,2733,"7","10","3"
8073,"COL","Alternativo","Independiente",8073,"2021-03-05","pro","6",NULL,"2021-03-15",NULL,66,3492,"7","4","4"
8074,"COL","Alternativo","Empresario",8074,"2021-06-24","pyme","6",NULL,"2021-07-07",NULL,192,3084,"5","7","3"
8075,"COL","Alternativo","Contador",8075,"2020-03-20","pro","6",NULL,"2020-05-21",NULL,2073,9931,"9","7","0"
8076,"COL","Referido","Empresario",8076,"2021-03-06","pro","12",NULL,"2021-05-19",NULL,618,8444,"3","6","4"
8077,"COL","Alternativo","Contador",8077,"2019-06-14","pyme","6",NULL,"2019-06-15",NULL,17,9362,"8","1","1"
8078,"COL","Referido","Independiente",8078,"2020-02-21","pro","6",NULL,"2020-02-22",NULL,547,6066,"5","0","5"
8079,"COL","Referido","Empresario",8079,"2019-12-24","pro","12",NULL,"2020-03-12",NULL,29,1920,"7","5","5"
8080,"COL","Alternativo","Empresario",8080,"2020-07-25","pyme","12",NULL,"2020-08-15",NULL,33,9761,"4","10","4"
8081,"COL","Referido","Independiente",8081,"2020-06-19","consulta","12","plus","2020-06-20","2020-07-30",2167,3002,"10","10","6"
8082,"COL","Alternativo","Independiente",8082,"2020-03-13","pyme","12",NULL,"2020-05-09",NULL,31,7783,"9","10","4"
8083,"COL","Referido","Contador",8083,"2021-10-10","consulta","6",NULL,NULL,NULL,33,5127,"5","3","4"
8084,"COL","Referido","Independiente",8084,"2019-03-23","pyme","12",NULL,"2019-05-16",NULL,6,2639,"3","9","4"
8085,"COL","Referido","Independiente",8085,"2021-08-14","pyme","12",NULL,"2021-10-05",NULL,108,9908,"9","2","9"
8086,"COL","Referido","Empresario",8086,"2022-03-31","pyme","12",NULL,"2022-05-05",NULL,17,9951,"1","5","4"
8087,"COL","Referido","Empresario",8087,"2019-12-22","pyme","12",NULL,"2019-12-23",NULL,48,3907,"3","8","4"
8088,"COL","Referido","Independiente",8088,"2020-08-28","consulta","6","pyme","2020-12-24","2022-02-01",25,1701,"5","6","3"
8089,"COL","Alternativo","Empresario",8089,"2019-06-19","pyme","12",NULL,"2019-06-30",NULL,1017,1572,"6","1","5"
8090,"COL","Alternativo","Contador",8090,"2020-05-25","consulta","6","pyme","2020-07-15","2020-09-15",31,5559,"10","2","6"
8091,"COL","Alternativo","Independiente",8091,"2019-05-29","pyme","6",NULL,"2019-05-30",NULL,3,6510,"6","10","7"
8092,"COL","Referido","Independiente",8092,"2019-03-22","pyme","12",NULL,"2019-03-23",NULL,50,3860,"5","6","4"
8093,"COL","Alternativo","Independiente",8093,"2020-11-17","pyme","12",NULL,"2020-11-18",NULL,67,8140,"4","9","3"
8094,"COL","Alternativo","Empresario",8094,"2021-12-06","consulta","6","plus","2021-12-07","2022-02-27",937,1579,"1","8","0"
8095,"COL","Referido","Empresario",8095,"2019-10-20","pyme","12",NULL,"2019-12-16",NULL,40,1597,"5","2","9"
8096,"COL","Referido","Contador",8096,"2019-06-05","pro","12",NULL,"2019-08-12",NULL,2295,9766,"6","2","4"
8097,"COL","Alternativo","Empresario",8097,"2020-05-06","pyme","6",NULL,"2020-05-07",NULL,1874,7919,"5","4","2"
8098,"COL","Referido","Independiente",8098,"2019-10-19","pyme","12",NULL,"2019-10-20",NULL,7,7564,"7","10","9"
8099,"COL","Referido","Contador",8099,"2020-12-17","pyme","12",NULL,"2021-01-17",NULL,302,1445,"10","0","9"
8100,"COL","Alternativo","Independiente",8100,"2019-08-15","consulta","6",NULL,NULL,NULL,43,2793,"4","6","10"
8101,"COL","Referido","Empresario",8101,"2021-04-06","pyme","12",NULL,"2021-04-07",NULL,132,4944,"6","5","9"
8102,"COL","Alternativo","Independiente",8102,"2021-01-25","pyme","12",NULL,"2021-02-17",NULL,822,5454,"7","6","10"
8103,"COL","Alternativo","Empresario",8103,"2019-07-19","pyme","12",NULL,"2019-07-27",NULL,303,4268,"2","4","2"
8104,"COL","Alternativo","Empresario",8104,"2022-03-12","plus","6",NULL,"2022-03-25",NULL,13,2333,"5","6","8"
8105,"COL","Alternativo","Independiente",8105,"2020-10-13","pro","12",NULL,"2020-11-16",NULL,430,1511,"7","9","5"
8106,"COL","Alternativo","Empresario",8106,"2020-03-04","consulta","12","pyme","2020-06-30","2020-08-18",30,2136,"7","1","1"
8107,"COL","Referido","Empresario",8107,"2020-12-03","consulta","6","pro","2021-02-21","2021-04-06",163,1690,"3","9","6"
8108,"COL","Referido","Independiente",8108,"2020-07-14","pyme","12",NULL,"2020-07-20",NULL,411,5879,"4","8","1"
8109,"COL","Referido","Empresario",8109,"2021-11-21","pyme","12",NULL,"2022-03-20",NULL,739,5589,"6","4","9"
8110,"COL","Referido","Independiente",8110,"2021-02-20","pyme","6",NULL,"2021-02-21",NULL,931,9148,"2","6","1"
8111,"COL","Referido","Empresario",8111,"2020-11-03","pyme","12",NULL,"2021-02-10",NULL,74,6127,"9","1","8"
8112,"COL","Referido","Empresario",8112,"2021-06-18","consulta","6","pyme","2021-06-25","2021-06-25",22,4929,"8","6","1"
8113,"COL","Alternativo","Contador",8113,"2021-03-09","pro","6",NULL,"2021-03-10",NULL,38,9193,"10","1","8"
8114,"COL","Referido","Empresario",8114,"2022-03-25","pyme","6",NULL,"2022-07-04",NULL,405,8757,"1","9","5"
8115,"COL","Alternativo","Empresario",8115,"2021-04-03","pyme","6",NULL,"2021-04-28",NULL,2610,5075,"7","0","6"
8116,"COL","Referido","Empresario",8116,"2021-04-03","pro","12",NULL,"2021-05-04",NULL,974,2442,"1","0","7"
8117,"COL","Alternativo","Independiente",8117,"2022-03-18","consulta","6","plus","2022-05-11","2022-07-10",758,3688,"9","7","2"
8118,"COL","Alternativo","Empresario",8118,"2020-01-23","consulta","6","pro","2020-01-24","2020-03-13",242,4710,"6","2","4"
8119,"COL","Referido","Independiente",8119,"2019-07-02","pro","6",NULL,"2019-11-03",NULL,1145,8011,"2","7","7"
8120,"COL","Referido","Empresario",8120,"2021-10-05","pyme","6",NULL,"2021-12-02",NULL,32,6110,"3","9","2"
8121,"COL","Alternativo","Empresario",8121,"2022-01-08","pyme","12",NULL,"2022-05-20",NULL,10,6809,"2","1","3"
8122,"COL","Alternativo","Empresario",8122,"2022-01-11","plus","6",NULL,"2022-01-18",NULL,2867,1945,"8","2","0"
8123,"COL","Referido","Independiente",8123,"2019-06-28","pyme","12",NULL,"2019-09-07",NULL,174,2992,"2","10","4"
8124,"COL","Referido","Empresario",8124,"2022-03-13","plus","6",NULL,"2022-05-13",NULL,122,8675,"7","2","2"
8125,"COL","Alternativo","Contador",8125,"2020-04-17","pyme","12",NULL,"2020-04-18",NULL,388,1650,"9","6","4"
8126,"COL","Referido","Empresario",8126,"2020-12-12","pyme","6",NULL,"2021-02-14",NULL,107,8181,"8","6","0"
8127,"COL","Referido","Empresario",8127,"2019-05-23","consulta","6","pro","2019-06-10","2019-07-11",76,2480,"6","9","0"
8128,"COL","Alternativo","Contador",8128,"2021-02-05","pyme","12",NULL,"2021-04-21",NULL,40,1035,"6","7","6"
8129,"COL","Referido","Empresario",8129,"2021-05-16","pyme","6",NULL,"2021-05-17",NULL,44,2440,"6","0","8"
8130,"COL","Referido","Empresario",8130,"2020-08-10","pyme","12",NULL,"2020-08-11",NULL,1106,3828,"9","6","7"
8131,"COL","Alternativo","Independiente",8131,"2021-11-16","consulta","12",NULL,NULL,NULL,7,1400,"3","8","6"
8132,"COL","Referido","Empresario",8132,"2021-09-09","pyme","12",NULL,"2022-01-06",NULL,33,3316,"3","1","8"
8133,"COL","Referido","Independiente",8133,"2021-10-03","pro","12",NULL,"2021-10-04",NULL,9,2955,"4","10","9"
8134,"COL","Referido","Independiente",8134,"2019-09-12","pro","6",NULL,"2019-11-13",NULL,588,8415,"5","1","5"
8135,"COL","Referido","Independiente",8135,"2021-08-18","consulta","12","pro","2021-12-20","2023-06-21",495,2986,"7","6","0"
8136,"COL","Referido","Empresario",8136,"2019-02-21","pyme","6",NULL,"2019-02-22",NULL,2,1320,"5","9","0"
8137,"COL","Referido","Independiente",8137,"2021-12-05","pyme","6",NULL,"2021-12-06",NULL,465,7084,"10","2","5"
8138,"COL","Referido","Independiente",8138,"2021-12-08","plus","12",NULL,"2022-01-18",NULL,182,3805,"5","5","6"
8139,"COL","Alternativo","Empresario",8139,"2020-09-23","plus","6",NULL,"2020-12-20",NULL,359,7226,"4","7","0"
8140,"COL","Referido","Contador",8140,"2020-03-27","pro","6",NULL,"2020-03-28",NULL,24,5839,"1","6","4"
8141,"COL","Alternativo","Independiente",8141,"2022-03-20","pro","12",NULL,"2022-05-09",NULL,214,6952,"7","8","6"
8142,"COL","Alternativo","Empresario",8142,"2019-11-08","consulta","6","pro","2019-11-09","2019-12-21",296,6931,"10","0","4"
8143,"COL","Referido","Contador",8143,"2021-11-27","pyme","12",NULL,"2022-02-24",NULL,6,9766,"7","1","1"
8144,"COL","Alternativo","Independiente",8144,"2020-10-21","pro","6",NULL,"2020-10-22",NULL,100,6947,"1","4","7"
8145,"COL","Referido","Independiente",8145,"2019-03-03","pro","6",NULL,"2019-04-23",NULL,1391,5690,"3","1","2"
8146,"COL","Alternativo","Empresario",8146,"2020-11-18","pyme","6",NULL,"2021-03-05",NULL,115,6515,"8","3","5"
8147,"COL","Referido","Contador",8147,"2021-05-18","pyme","6",NULL,"2021-05-19",NULL,398,5217,"1","1","10"
8148,"COL","Referido","Empresario",8148,"2019-04-16","pyme","12",NULL,"2019-04-24",NULL,33,2573,"9","10","10"
8149,"COL","Alternativo","Empresario",8149,"2020-12-28","pro","6",NULL,"2021-02-21",NULL,1624,1523,"4","8","9"
8150,"COL","Alternativo","Empresario",8150,"2019-09-23","pro","12",NULL,"2019-10-31",NULL,389,6120,"1","0","6"
8151,"COL","Alternativo","Independiente",8151,"2022-02-15","pyme","12",NULL,"2022-02-16",NULL,2024,8824,"9","6","3"
8152,"COL","Referido","Contador",8152,"2019-02-04","consulta","6","pyme","2019-02-18","2019-08-24",19,8750,"6","10","7"
8153,"COL","Referido","Empresario",8153,"2019-03-19","pro","6",NULL,"2019-04-22",NULL,15,7507,"7","7","10"
8154,"COL","Referido","Empresario",8154,"2021-06-23","pyme","6",NULL,"2021-06-24",NULL,29,2889,"5","4","6"
8155,"COL","Alternativo","Contador",8155,"2020-06-29","pyme","6",NULL,"2020-06-30",NULL,2446,3910,"9","8","9"
8156,"COL","Referido","Empresario",8156,"2019-09-12","pyme","12",NULL,"2019-11-06",NULL,214,2250,"5","0","7"
8157,"COL","Referido","Contador",8157,"2020-05-23","consulta","6","pyme","2020-05-24","2020-10-11",25,8414,"10","9","7"
8158,"COL","Referido","Independiente",8158,"2022-01-24","pyme","6",NULL,"2022-05-15",NULL,187,6949,"3","1","3"
8159,"COL","Referido","Independiente",8159,"2021-03-21","pyme","6",NULL,"2021-05-04",NULL,33,2776,"7","5","9"
8160,"COL","Referido","Empresario",8160,"2021-09-11","pyme","6",NULL,"2021-09-12",NULL,1971,3446,"9","8","2"
8161,"COL","Alternativo","Empresario",8161,"2020-12-08","pyme","12",NULL,"2021-02-26",NULL,47,9161,"7","5","6"
8162,"COL","Referido","Empresario",8162,"2020-02-21","pyme","6",NULL,"2020-05-03",NULL,310,4084,"2","4","7"
8163,"COL","Alternativo","Independiente",8163,"2021-09-21","plus","12",NULL,"2021-11-04",NULL,420,7925,"2","10","3"
8164,"COL","Referido","Independiente",8164,"2020-05-05","pyme","12",NULL,"2020-07-30",NULL,473,9874,"3","10","7"
8165,"COL","Alternativo","Empresario",8165,"2021-04-20","pyme","12",NULL,"2021-04-21",NULL,102,2721,"5","6","1"
8166,"COL","Referido","Independiente",8166,"2019-09-08","pyme","6",NULL,"2019-10-19",NULL,12,6346,"7","6","4"
8167,"COL","Alternativo","Contador",8167,"2021-09-13","pyme","6",NULL,"2021-12-04",NULL,1686,7551,"2","0","6"
8168,"COL","Referido","Empresario",8168,"2019-02-18","pyme","6",NULL,"2019-02-28",NULL,1,1766,"3","1","7"
8169,"COL","Referido","Contador",8169,"2019-08-07","pyme","6",NULL,"2019-09-18",NULL,588,7833,"3","1","1"
8170,"COL","Referido","Empresario",8170,"2020-05-17","consulta","12","pro","2020-06-21","2020-07-21",162,1681,"9","1","1"
8171,"COL","Referido","Empresario",8171,"2021-06-15","plus","6",NULL,"2021-08-21",NULL,335,7438,"2","2","1"
8172,"COL","Alternativo","Independiente",8172,"2021-11-19","pyme","6",NULL,"2022-03-13",NULL,18,4406,"1","4","7"
8173,"COL","Referido","Empresario",8173,"2020-12-26","pyme","12",NULL,"2021-03-20",NULL,148,7229,"3","2","9"
8174,"COL","Alternativo","Empresario",8174,"2022-01-14","pyme","6",NULL,"2022-02-05",NULL,896,9153,"5","6","9"
8175,"COL","Referido","Empresario",8175,"2020-02-18","consulta","12","pro","2020-05-28","2020-07-06",160,3938,"10","4","8"
8176,"COL","Referido","Contador",8176,"2021-04-25","pro","12",NULL,"2021-06-01",NULL,864,2619,"5","1","8"
8177,"COL","Referido","Empresario",8177,"2020-09-03","plus","12",NULL,"2020-09-07",NULL,43,9252,"5","10","1"
8178,"COL","Alternativo","Contador",8178,"2021-08-18","pyme","6",NULL,"2021-09-24",NULL,49,8283,"4","3","8"
8179,"COL","Referido","Contador",8179,"2021-12-29","pyme","12",NULL,"2022-01-12",NULL,25,8369,"10","9","4"
8180,"COL","Alternativo","Empresario",8180,"2021-08-02","pyme","6",NULL,"2021-08-03",NULL,2851,5536,"6","10","1"
8181,"COL","Referido","Independiente",8181,"2021-07-07","pyme","6",NULL,"2021-08-17",NULL,2182,2315,"6","5","0"
8182,"COL","Alternativo","Independiente",8182,"2021-05-25","consulta","6","pyme","2021-08-04","2021-10-12",7,3000,"10","3","8"
8183,"COL","Referido","Empresario",8183,"2020-09-05","consulta","6",NULL,NULL,NULL,16,2010,"4","8","9"
8184,"COL","Referido","Independiente",8184,"2021-02-17","pro","6",NULL,"2021-04-04",NULL,2105,6343,"6","0","5"
8185,"COL","Referido","Empresario",8185,"2020-06-26","pro","12",NULL,"2020-06-27",NULL,1475,2133,"6","0","1"
8186,"COL","Alternativo","Independiente",8186,"2020-01-23","pyme","6",NULL,"2020-03-20",NULL,450,6314,"5","4","8"
8187,"COL","Referido","Independiente",8187,"2019-04-07","pro","12",NULL,"2019-04-08",NULL,469,4060,"3","2","7"
8188,"COL","Alternativo","Independiente",8188,"2020-08-22","consulta","12","pyme","2020-08-23","2020-11-08",2,1670,"3","3","4"
8189,"COL","Referido","Independiente",8189,"2020-02-18","pro","6",NULL,"2020-04-05",NULL,497,7530,"10","6","4"
8190,"COL","Referido","Contador",8190,"2019-08-09","consulta","6",NULL,NULL,NULL,48,1642,"8","2","4"
8191,"COL","Alternativo","Independiente",8191,"2019-09-06","pro","12",NULL,"2019-11-23",NULL,322,5445,"7","5","8"
8192,"COL","Referido","Empresario",8192,"2019-08-27","pro","6",NULL,"2019-08-28",NULL,2358,2498,"1","6","10"
8193,"COL","Alternativo","Contador",8193,"2020-08-31","pyme","12",NULL,"2020-09-05",NULL,22,6900,"5","8","9"
8194,"COL","Referido","Empresario",8194,"2022-01-01","consulta","6","pyme","2022-03-15","2022-04-18",36,7469,"4","0","7"
8195,"COL","Alternativo","Empresario",8195,"2019-10-28","pro","12",NULL,"2019-10-29",NULL,2457,5744,"7","2","7"
8196,"COL","Referido","Empresario",8196,"2020-09-30","consulta","12",NULL,NULL,NULL,32,5224,"2","0","6"
8197,"COL","Referido","Empresario",8197,"2022-01-20","pro","12",NULL,"2022-01-21",NULL,334,5420,"7","6","2"
8198,"COL","Alternativo","Empresario",8198,"2019-04-18","plus","12",NULL,"2019-06-29",NULL,4,3985,"4","5","7"
8199,"COL","Alternativo","Independiente",8199,"2020-06-11","pyme","6",NULL,"2020-06-12",NULL,13,9055,"8","1","5"
8200,"COL","Referido","Empresario",8200,"2020-09-28","consulta","6","pyme","2020-12-08","2022-11-02",45,9071,"4","8","7"
8201,"COL","Referido","Independiente",8201,"2020-04-07","pyme","12",NULL,"2020-05-20",NULL,36,3666,"1","9","3"
8202,"COL","Referido","Independiente",8202,"2020-02-06","consulta","6","plus","2020-05-01","2021-03-04",2227,7443,"5","8","1"
8203,"COL","Alternativo","Empresario",8203,"2021-09-24","pyme","6",NULL,"2021-09-25",NULL,1725,9977,"10","0","0"
